success,rt,trial_type,trial_index,plugin_version,time_elapsed,random_id,bystander_condition,condition,participant,age,gender,inquiry,stimulus,response,item_type,question_order,block_type,file_name
NA,812,html-keyboard-response,1,2.0.0,6678,pagox5o6sld,quick,immoral,sheep,22,female,NA,Welcome to the experiment. Press any key to begin.,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pagox5o6sld_1772141454410.csv
NA,2279,survey-text,2,2.0.0,8961,pagox5o6sld,quick,immoral,sheep,22,female,NA,NA,"{""participant_id"":""sheep""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pagox5o6sld_1772141454410.csv
NA,1525,html-keyboard-response,3,2.0.0,10488,pagox5o6sld,quick,immoral,sheep,22,female,NA,"
   <p>In this experiment, you will be presented with potential scenarios.</p><p>Please read through these carefully.</p>
   <p>You will answer a series of questions afterwards.</p>
   <p>Press any key to begin.</p>
",NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pagox5o6sld_1772141454410.csv
NA,11204,html-button-response,4,2.0.0,21695,pagox5o6sld,quick,immoral,sheep,22,female,NA,"<p>Two people, J and N, were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars.</p><p> Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each person considered whether they should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p>",0,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pagox5o6sld_1772141454410.csv
NA,10014,html-button-response,5,2.0.0,31711,pagox5o6sld,quick,immoral,sheep,22,female,NA,"<p> N saw their decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in their car, <i> they decided to pocket the money and drive off.</i></p><p> In contrast, J saw their decision as an easy one and was <i> able to decide quickly. J too pocketed the money and drove off. </i></p>",0,immoral_stimulus_2,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pagox5o6sld_1772141454410.csv
NA,6847,survey-likert,6,2.0.0,38561,pagox5o6sld,quick,immoral,sheep,22,female,NA,NA,"{""n_manipulation_check"":0,""j_manipulation_check"":6}",NA,"[1,0]",NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pagox5o6sld_1772141454410.csv
NA,16497,survey-likert,7,2.0.0,55061,pagox5o6sld,quick,immoral,sheep,22,female,NA,NA,"{""n_standards_eval"":4,""j_standards_eval"":1}",NA,"[1,0]",standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pagox5o6sld_1772141454410.csv
NA,13848,survey-likert,8,2.0.0,68912,pagox5o6sld,quick,immoral,sheep,22,female,NA,NA,"{""n_principles_eval"":4,""j_principles_eval"":1}",NA,"[1,0]",principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pagox5o6sld_1772141454410.csv
NA,15696,survey-likert,9,2.0.0,84609,pagox5o6sld,quick,immoral,sheep,22,female,NA,NA,"{""j_deepness_eval"":1,""n_deepness_eval"":3}",NA,"[0,1]",depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pagox5o6sld_1772141454410.csv
NA,17134,survey-likert,10,2.0.0,101746,pagox5o6sld,quick,immoral,sheep,22,female,NA,NA,"{""j_cert_conflicted_RS"":0,""n_cert_conflicted_RS"":5,""j_cert_reservations_RS"":0,""n_cert_reservations_RS"":5}",NA,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pagox5o6sld_1772141454410.csv
NA,14946,survey-likert,11,2.0.0,116682,pagox5o6sld,quick,immoral,sheep,22,female,NA,NA,"{""j_cert_quite_certain"":6,""n_cert_quite_certain"":4,""j_cert_far_from_alternative"":0,""n_cert_far_from_alternative"":4}",NA,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pagox5o6sld_1772141454410.csv
NA,13880,survey-likert,12,2.0.0,130561,pagox5o6sld,quick,immoral,sheep,22,female,NA,NA,"{""j_imp_calm_contained_RS"":6,""n_imp_calm_contained_RS"":3,""j_imp_upset_acted_without_thinking"":0,""n_imp_upset_acted_without_thinking"":3}",NA,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pagox5o6sld_1772141454410.csv
NA,4346,html-button-response,13,2.0.0,134909,pagox5o6sld,quick,immoral,sheep,22,female,NA,"<p> The next day, B was leaving the local grocery store when they also spotted a lost wallet next to their car.</p><p> Upon picking up the wallet and looking inside, B found several hundred dollars in cash. </p>",0,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pagox5o6sld_1772141454410.csv
NA,3632,html-button-response,14,2.0.0,138543,pagox5o6sld,quick,immoral,sheep,22,female,NA,<p> B saw their decision as an easy one and was <i> able to decide quickly </i>. B left the wallet where they found it and drove off. </i></p>,0,byst_scenario_quick,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pagox5o6sld_1772141454410.csv
NA,5180,survey-likert,15,2.0.0,143725,pagox5o6sld,quick,immoral,sheep,22,female,NA,NA,"{""b_principles_eval"":6}",NA,[0],byst_principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pagox5o6sld_1772141454410.csv
NA,2481,survey-likert,16,2.0.0,146208,pagox5o6sld,quick,immoral,sheep,22,female,NA,NA,"{""b_standards_eval"":6}",NA,[0],byst_standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pagox5o6sld_1772141454410.csv
NA,1764,survey-likert,17,2.0.0,147975,pagox5o6sld,quick,immoral,sheep,22,female,NA,NA,"{""b_deepness_eval"":6}",NA,[0],byst_depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pagox5o6sld_1772141454410.csv
NA,5297,survey-likert,18,2.0.0,153275,pagox5o6sld,quick,immoral,sheep,22,female,NA,NA,"{""b_imp_calm_contained_RS"":6,""b_imp_upset_acted_without_thinking"":5}",NA,"[0,1]",byst_emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pagox5o6sld_1772141454410.csv
NA,18931,survey-likert,19,2.0.0,172208,pagox5o6sld,quick,immoral,sheep,22,female,NA,NA,"{""B_cert_reservations_RS"":0,""B_cert_conflicted_RS"":6,""B_cert_far_from_alternative"":0,""B_cert_quite_certain"":6}",NA,"[1,0,3,2]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pagox5o6sld_1772141454410.csv
NA,2029,survey-text,20,2.0.0,174240,pagox5o6sld,quick,immoral,sheep,22,female,NA,NA,"{""participant_age"":""22""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pagox5o6sld_1772141454410.csv
NA,3049,survey-text,21,2.0.0,177291,pagox5o6sld,quick,immoral,sheep,22,female,NA,NA,"{""gender"":""female""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pagox5o6sld_1772141454410.csv
NA,25230,survey-likert,22,2.0.0,202524,pagox5o6sld,quick,immoral,sheep,22,female,NA,NA,"{""ma_gut_feelings"":5,""ma_outcomes_matter"":4,""ma_character_reflective"":4,""ma_think_through"":5,""ma_some_actions_wrong"":6}",NA,"[0,2,4,1,3]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pagox5o6sld_1772141454410.csv
NA,7465,survey-text,23,2.0.0,209991,pagox5o6sld,quick,immoral,sheep,22,female,NA,NA,"{""Q0"":""moral judgements""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pagox5o6sld_1772141454410.csv
TRUE,30054,fullscreen,0,null,31056,pbbvhd6pre0,slow,immoral,badger,21,female,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pbbvhd6pre0_1772139179941.csv
NA,472,html-keyboard-response,1,2.0.0,31528,pbbvhd6pre0,slow,immoral,badger,21,female,NA,Welcome to the experiment. Press any key to begin.,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pbbvhd6pre0_1772139179941.csv
NA,2517,survey-text,2,2.0.0,34048,pbbvhd6pre0,slow,immoral,badger,21,female,NA,NA,"{""participant_id"":""badger""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pbbvhd6pre0_1772139179941.csv
NA,3835,html-keyboard-response,3,2.0.0,37884,pbbvhd6pre0,slow,immoral,badger,21,female,NA,"
   <p>In this experiment, you will be presented with potential scenarios.</p><p>Please read through these carefully.</p>
   <p>You will answer a series of questions afterwards.</p>
   <p>Press any key to begin.</p>
",NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pbbvhd6pre0_1772139179941.csv
NA,11308,html-button-response,4,2.0.0,49193,pbbvhd6pre0,slow,immoral,badger,21,female,NA,"<p>Two people, J and N, were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars.</p><p> Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each person considered whether they should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p>",0,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pbbvhd6pre0_1772139179941.csv
NA,5234,html-button-response,5,2.0.0,54428,pbbvhd6pre0,slow,immoral,badger,21,female,NA,"<p> N saw their decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in their car, <i> they decided to pocket the money and drive off.</i></p><p> In contrast, J saw their decision as an easy one and was <i> able to decide quickly. J too pocketed the money and drove off. </i></p>",0,immoral_stimulus_2,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pbbvhd6pre0_1772139179941.csv
NA,14994,survey-likert,6,2.0.0,69423,pbbvhd6pre0,slow,immoral,badger,21,female,NA,NA,"{""j_manipulation_check"":1,""n_manipulation_check"":5}",NA,"[0,1]",NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pbbvhd6pre0_1772139179941.csv
NA,34615,survey-likert,7,2.0.0,104040,pbbvhd6pre0,slow,immoral,badger,21,female,NA,NA,"{""n_standards_eval"":3,""j_standards_eval"":5}",NA,"[1,0]",standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pbbvhd6pre0_1772139179941.csv
NA,12481,survey-likert,8,2.0.0,116523,pbbvhd6pre0,slow,immoral,badger,21,female,NA,NA,"{""j_principles_eval"":5,""n_principles_eval"":2}",NA,"[0,1]",principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pbbvhd6pre0_1772139179941.csv
NA,10909,survey-likert,9,2.0.0,127433,pbbvhd6pre0,slow,immoral,badger,21,female,NA,NA,"{""j_deepness_eval"":4,""n_deepness_eval"":3}",NA,"[0,1]",depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pbbvhd6pre0_1772139179941.csv
NA,34226,survey-likert,10,2.0.0,161661,pbbvhd6pre0,slow,immoral,badger,21,female,NA,NA,"{""j_cert_conflicted_RS"":5,""n_cert_conflicted_RS"":5,""j_cert_reservations_RS"":1,""n_cert_reservations_RS"":5}",NA,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pbbvhd6pre0_1772139179941.csv
NA,14698,survey-likert,11,2.0.0,176361,pbbvhd6pre0,slow,immoral,badger,21,female,NA,NA,"{""j_cert_quite_certain"":5,""n_cert_quite_certain"":2,""j_cert_far_from_alternative"":0,""n_cert_far_from_alternative"":5}",NA,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pbbvhd6pre0_1772139179941.csv
NA,17254,survey-likert,12,2.0.0,193616,pbbvhd6pre0,slow,immoral,badger,21,female,NA,NA,"{""j_imp_calm_contained_RS"":5,""n_imp_calm_contained_RS"":2,""j_imp_upset_acted_without_thinking"":0,""n_imp_upset_acted_without_thinking"":0}",NA,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pbbvhd6pre0_1772139179941.csv
NA,5052,html-button-response,13,2.0.0,198670,pbbvhd6pre0,slow,immoral,badger,21,female,NA,"<p> The next day, B was leaving the local grocery store when they also spotted a lost wallet next to their car.</p><p> Upon picking up the wallet and looking inside, B found several hundred dollars in cash. </p>",0,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pbbvhd6pre0_1772139179941.csv
NA,5422,html-button-response,14,2.0.0,204092,pbbvhd6pre0,slow,immoral,badger,21,female,NA,"<p> B saw their decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking, B decided to leave the wallet where they found it and drove off. </p>",0,byst_scenario_slow,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pbbvhd6pre0_1772139179941.csv
NA,8722,survey-likert,15,2.0.0,212815,pbbvhd6pre0,slow,immoral,badger,21,female,NA,NA,"{""b_principles_eval"":4}",NA,[0],byst_principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pbbvhd6pre0_1772139179941.csv
NA,44535,survey-likert,16,2.0.0,257351,pbbvhd6pre0,slow,immoral,badger,21,female,NA,NA,"{""b_standards_eval"":3}",NA,[0],byst_standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pbbvhd6pre0_1772139179941.csv
NA,21552,survey-likert,17,2.0.0,278905,pbbvhd6pre0,slow,immoral,badger,21,female,NA,NA,"{""b_deepness_eval"":2}",NA,[0],byst_depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pbbvhd6pre0_1772139179941.csv
NA,12961,survey-likert,18,2.0.0,291867,pbbvhd6pre0,slow,immoral,badger,21,female,NA,NA,"{""b_imp_calm_contained_RS"":3,""b_imp_upset_acted_without_thinking"":2}",NA,"[0,1]",byst_emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pbbvhd6pre0_1772139179941.csv
NA,13479,survey-likert,19,2.0.0,305347,pbbvhd6pre0,slow,immoral,badger,21,female,NA,NA,"{""B_cert_quite_certain"":2,""B_cert_reservations_RS"":4,""B_cert_far_from_alternative"":4,""B_cert_conflicted_RS"":5}",NA,"[2,1,3,0]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pbbvhd6pre0_1772139179941.csv
NA,2298,survey-text,20,2.0.0,307647,pbbvhd6pre0,slow,immoral,badger,21,female,NA,NA,"{""participant_age"":""21""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pbbvhd6pre0_1772139179941.csv
NA,2297,survey-text,21,2.0.0,309946,pbbvhd6pre0,slow,immoral,badger,21,female,NA,NA,"{""gender"":""female""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pbbvhd6pre0_1772139179941.csv
NA,20801,survey-likert,22,2.0.0,330749,pbbvhd6pre0,slow,immoral,badger,21,female,NA,NA,"{""ma_character_reflective"":5,""ma_outcomes_matter"":4,""ma_gut_feelings"":4,""ma_some_actions_wrong"":5,""ma_think_through"":5}",NA,"[4,2,0,3,1]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pbbvhd6pre0_1772139179941.csv
NA,36031,survey-text,23,2.0.0,366781,pbbvhd6pre0,slow,immoral,badger,21,female,NA,NA,"{""Q0"":""The experiment was about judging moral character based on outcome and how long it took for them to come to that decision. No technical difficulties""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pbbvhd6pre0_1772139179941.csv
TRUE,1307,fullscreen,0,null,2323,peauoj1dxyj,quick,immoral,camel,22,Male,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/peauoj1dxyj_1772140912212.csv
NA,838,html-keyboard-response,1,2.0.0,3164,peauoj1dxyj,quick,immoral,camel,22,Male,NA,Welcome to the experiment. Press any key to begin.,n,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/peauoj1dxyj_1772140912212.csv
NA,3400,survey-text,2,2.0.0,6575,peauoj1dxyj,quick,immoral,camel,22,Male,NA,NA,"{""participant_id"":""camel""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/peauoj1dxyj_1772140912212.csv
NA,2460,html-keyboard-response,3,2.0.0,9038,peauoj1dxyj,quick,immoral,camel,22,Male,NA,"
   <p>In this experiment, you will be presented with potential scenarios.</p><p>Please read through these carefully.</p>
   <p>You will answer a series of questions afterwards.</p>
   <p>Press any key to begin.</p>
",NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/peauoj1dxyj_1772140912212.csv
NA,4947,html-button-response,4,2.0.0,13993,peauoj1dxyj,quick,immoral,camel,22,Male,NA,"<p>Two people, J and N, were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars.</p><p> Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each person considered whether they should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p>",0,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/peauoj1dxyj_1772140912212.csv
NA,8449,html-button-response,5,2.0.0,22459,peauoj1dxyj,quick,immoral,camel,22,Male,NA,"<p> N saw their decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in their car, <i> they decided to pocket the money and drive off.</i></p><p> In contrast, J saw their decision as an easy one and was <i> able to decide quickly. J too pocketed the money and drove off. </i></p>",0,immoral_stimulus_2,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/peauoj1dxyj_1772140912212.csv
NA,8611,survey-likert,6,2.0.0,31082,peauoj1dxyj,quick,immoral,camel,22,Male,NA,NA,"{""n_manipulation_check"":6,""j_manipulation_check"":3}",NA,"[1,0]",NA,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/peauoj1dxyj_1772140912212.csv
NA,14559,survey-likert,7,2.0.0,45652,peauoj1dxyj,quick,immoral,camel,22,Male,NA,NA,"{""j_standards_eval"":5,""n_standards_eval"":2}",NA,"[0,1]",standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/peauoj1dxyj_1772140912212.csv
NA,9507,survey-likert,8,2.0.0,55170,peauoj1dxyj,quick,immoral,camel,22,Male,NA,NA,"{""j_principles_eval"":5,""n_principles_eval"":2}",NA,"[0,1]",principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/peauoj1dxyj_1772140912212.csv
NA,15454,survey-likert,9,2.0.0,70633,peauoj1dxyj,quick,immoral,camel,22,Male,NA,NA,"{""j_deepness_eval"":5,""n_deepness_eval"":1}",NA,"[0,1]",depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/peauoj1dxyj_1772140912212.csv
