rt,trial_type,trial_index,likert_eval_number,time_elapsed,random_id,bystander_condition,condition,participant_id,age,gender,inquiry,stimulus,response,item_type,question_order,block_type,file_name,likert_question,likert_response,participant_age,what_experiment_about,participant_is_group_member,question_agent,actor_condition
21815,survey-likert,18,26,221378,pu9z6qycdaa,quick,moral,turtle,22,female,NA,NA,"{""B_cert_quite_certain"":6,""B_cert_reservations_RS"":2,""B_cert_far_from_alternative"":5,""B_cert_conflicted_RS"":0}",byst_scenario_quick,"[2,1,3,0]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pu9z6qycdaa_1772140157555.csv,B_cert_far_from_alternative,5,22,morality,FALSE,b,bystander
21815,survey-likert,18,27,221378,pu9z6qycdaa,quick,moral,turtle,22,female,NA,NA,"{""B_cert_quite_certain"":6,""B_cert_reservations_RS"":2,""B_cert_far_from_alternative"":5,""B_cert_conflicted_RS"":0}",byst_scenario_quick,"[2,1,3,0]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pu9z6qycdaa_1772140157555.csv,B_cert_reservations_RS,2,22,morality,FALSE,b,bystander
3190,survey-likert,19,28,224569,pu9z6qycdaa,quick,moral,turtle,22,female,NA,NA,"{""b_imp_upset_acted_without_thinking"":3,""b_imp_calm_contained_RS"":3}",byst_scenario_quick,"[1,0]",byst_emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pu9z6qycdaa_1772140157555.csv,b_imp_calm_contained_RS,3,22,morality,FALSE,b,bystander
3190,survey-likert,19,29,224569,pu9z6qycdaa,quick,moral,turtle,22,female,NA,NA,"{""b_imp_upset_acted_without_thinking"":3,""b_imp_calm_contained_RS"":3}",byst_scenario_quick,"[1,0]",byst_emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pu9z6qycdaa_1772140157555.csv,b_imp_upset_acted_without_thinking,3,22,morality,FALSE,b,bystander
19435,survey-likert,22,30,249988,pu9z6qycdaa,quick,moral,turtle,22,female,NA,NA,"{""ma_some_actions_wrong"":5,""ma_outcomes_matter"":4,""ma_gut_feelings"":5,""ma_think_through"":5,""ma_character_reflective"":6}",byst_scenario_quick,"[3,2,0,1,4]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pu9z6qycdaa_1772140157555.csv,ma_gut_feelings,5,22,morality,FALSE,NA,NA
19435,survey-likert,22,31,249988,pu9z6qycdaa,quick,moral,turtle,22,female,NA,NA,"{""ma_some_actions_wrong"":5,""ma_outcomes_matter"":4,""ma_gut_feelings"":5,""ma_think_through"":5,""ma_character_reflective"":6}",byst_scenario_quick,"[3,2,0,1,4]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pu9z6qycdaa_1772140157555.csv,ma_character_reflective,6,22,morality,FALSE,NA,NA
19435,survey-likert,22,32,249988,pu9z6qycdaa,quick,moral,turtle,22,female,NA,NA,"{""ma_some_actions_wrong"":5,""ma_outcomes_matter"":4,""ma_gut_feelings"":5,""ma_think_through"":5,""ma_character_reflective"":6}",byst_scenario_quick,"[3,2,0,1,4]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pu9z6qycdaa_1772140157555.csv,ma_outcomes_matter,4,22,morality,FALSE,NA,NA
19435,survey-likert,22,33,249988,pu9z6qycdaa,quick,moral,turtle,22,female,NA,NA,"{""ma_some_actions_wrong"":5,""ma_outcomes_matter"":4,""ma_gut_feelings"":5,""ma_think_through"":5,""ma_character_reflective"":6}",byst_scenario_quick,"[3,2,0,1,4]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pu9z6qycdaa_1772140157555.csv,ma_some_actions_wrong,5,22,morality,FALSE,NA,NA
19435,survey-likert,22,34,249988,pu9z6qycdaa,quick,moral,turtle,22,female,NA,NA,"{""ma_some_actions_wrong"":5,""ma_outcomes_matter"":4,""ma_gut_feelings"":5,""ma_think_through"":5,""ma_character_reflective"":6}",byst_scenario_quick,"[3,2,0,1,4]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pu9z6qycdaa_1772140157555.csv,ma_think_through,5,22,morality,FALSE,NA,NA
9792,survey-likert,6,1,80531,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""n_manipulation_check"":0,""j_manipulation_check"":6}",immoral_stimulus_1,"[1,0]",manipulation_check,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,j_manipulation_check,6,22,I think it is about test people's moral standard and no,FALSE,j,fast
9792,survey-likert,6,2,80531,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""n_manipulation_check"":0,""j_manipulation_check"":6}",immoral_stimulus_1,"[1,0]",manipulation_check,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,n_manipulation_check,0,22,I think it is about test people's moral standard and no,FALSE,n,slow
20973,survey-likert,7,3,101506,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""j_principles_eval"":0,""n_principles_eval"":2}",immoral_stimulus_1,"[0,1]",principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,n_principles_eval,2,22,I think it is about test people's moral standard and no,FALSE,n,slow
20973,survey-likert,7,4,101506,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""j_principles_eval"":0,""n_principles_eval"":2}",immoral_stimulus_1,"[0,1]",principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,j_principles_eval,0,22,I think it is about test people's moral standard and no,FALSE,j,fast
23990,survey-likert,8,5,125498,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""j_standards_eval"":0,""n_standards_eval"":2}",immoral_stimulus_1,"[0,1]",standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,n_standards_eval,2,22,I think it is about test people's moral standard and no,FALSE,n,slow
23990,survey-likert,8,6,125498,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""j_standards_eval"":0,""n_standards_eval"":2}",immoral_stimulus_1,"[0,1]",standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,j_standards_eval,0,22,I think it is about test people's moral standard and no,FALSE,j,fast
18722,survey-likert,9,7,144224,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""j_deepness_eval"":0,""n_deepness_eval"":2}",immoral_stimulus_1,"[0,1]",depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,n_deepness_eval,2,22,I think it is about test people's moral standard and no,FALSE,n,slow
18722,survey-likert,9,8,144224,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""j_deepness_eval"":0,""n_deepness_eval"":2}",immoral_stimulus_1,"[0,1]",depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,j_deepness_eval,0,22,I think it is about test people's moral standard and no,FALSE,j,fast
40478,survey-likert,10,9,184705,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""j_cert_conflicted_RS"":0,""n_cert_conflicted_RS"":5,""j_cert_reservations_RS"":0,""n_cert_reservations_RS"":2}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,j_cert_conflicted_RS,0,22,I think it is about test people's moral standard and no,FALSE,j,fast
40478,survey-likert,10,10,184705,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""j_cert_conflicted_RS"":0,""n_cert_conflicted_RS"":5,""j_cert_reservations_RS"":0,""n_cert_reservations_RS"":2}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,n_cert_conflicted_RS,5,22,I think it is about test people's moral standard and no,FALSE,n,slow
40478,survey-likert,10,11,184705,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""j_cert_conflicted_RS"":0,""n_cert_conflicted_RS"":5,""j_cert_reservations_RS"":0,""n_cert_reservations_RS"":2}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,j_cert_reservations_RS,0,22,I think it is about test people's moral standard and no,FALSE,j,fast
40478,survey-likert,10,12,184705,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""j_cert_conflicted_RS"":0,""n_cert_conflicted_RS"":5,""j_cert_reservations_RS"":0,""n_cert_reservations_RS"":2}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,n_cert_reservations_RS,2,22,I think it is about test people's moral standard and no,FALSE,n,slow
29068,survey-likert,11,13,213776,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""j_cert_quite_certain"":0,""n_cert_quite_certain"":5,""j_cert_far_from_alternative"":0,""n_cert_far_from_alternative"":2}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,j_cert_quite_certain,0,22,I think it is about test people's moral standard and no,FALSE,j,fast
29068,survey-likert,11,14,213776,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""j_cert_quite_certain"":0,""n_cert_quite_certain"":5,""j_cert_far_from_alternative"":0,""n_cert_far_from_alternative"":2}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,n_cert_quite_certain,5,22,I think it is about test people's moral standard and no,FALSE,n,slow
29068,survey-likert,11,15,213776,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""j_cert_quite_certain"":0,""n_cert_quite_certain"":5,""j_cert_far_from_alternative"":0,""n_cert_far_from_alternative"":2}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,j_cert_far_from_alternative,0,22,I think it is about test people's moral standard and no,FALSE,j,fast
29068,survey-likert,11,16,213776,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""j_cert_quite_certain"":0,""n_cert_quite_certain"":5,""j_cert_far_from_alternative"":0,""n_cert_far_from_alternative"":2}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,n_cert_far_from_alternative,2,22,I think it is about test people's moral standard and no,FALSE,n,slow
31106,survey-likert,12,17,244885,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""j_imp_calm_contained_RS"":6,""n_imp_calm_contained_RS"":1,""j_imp_upset_acted_without_thinking"":1,""n_imp_upset_acted_without_thinking"":4}",immoral_stimulus_1,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,j_imp_calm_contained_RS,6,22,I think it is about test people's moral standard and no,FALSE,j,fast
31106,survey-likert,12,18,244885,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""j_imp_calm_contained_RS"":6,""n_imp_calm_contained_RS"":1,""j_imp_upset_acted_without_thinking"":1,""n_imp_upset_acted_without_thinking"":4}",immoral_stimulus_1,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,n_imp_calm_contained_RS,1,22,I think it is about test people's moral standard and no,FALSE,n,slow
31106,survey-likert,12,19,244885,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""j_imp_calm_contained_RS"":6,""n_imp_calm_contained_RS"":1,""j_imp_upset_acted_without_thinking"":1,""n_imp_upset_acted_without_thinking"":4}",immoral_stimulus_1,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,j_imp_upset_acted_without_thinking,1,22,I think it is about test people's moral standard and no,FALSE,j,fast
31106,survey-likert,12,20,244885,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""j_imp_calm_contained_RS"":6,""n_imp_calm_contained_RS"":1,""j_imp_upset_acted_without_thinking"":1,""n_imp_upset_acted_without_thinking"":4}",immoral_stimulus_1,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,n_imp_upset_acted_without_thinking,4,22,I think it is about test people's moral standard and no,FALSE,n,slow
9692,survey-likert,15,21,295054,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""b_standards_eval"":4}",byst_scenario_slow,[0],byst_standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,b_standards_eval,4,22,I think it is about test people's moral standard and no,FALSE,b,bystander
5436,survey-likert,16,22,300491,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""b_principles_eval"":4}",byst_scenario_slow,[0],byst_principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,b_principles_eval,4,22,I think it is about test people's moral standard and no,FALSE,b,bystander
8799,survey-likert,17,23,309293,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""b_deepness_eval"":5}",byst_scenario_slow,[0],byst_depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,b_deepness_eval,5,22,I think it is about test people's moral standard and no,FALSE,b,bystander
34673,survey-likert,18,24,343968,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""B_cert_far_from_alternative"":3,""B_cert_conflicted_RS"":5,""B_cert_quite_certain"":4,""B_cert_reservations_RS"":4}",byst_scenario_slow,"[3,0,2,1]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,B_cert_conflicted_RS,5,22,I think it is about test people's moral standard and no,FALSE,b,bystander
34673,survey-likert,18,25,343968,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""B_cert_far_from_alternative"":3,""B_cert_conflicted_RS"":5,""B_cert_quite_certain"":4,""B_cert_reservations_RS"":4}",byst_scenario_slow,"[3,0,2,1]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,B_cert_quite_certain,4,22,I think it is about test people's moral standard and no,FALSE,b,bystander
34673,survey-likert,18,26,343968,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""B_cert_far_from_alternative"":3,""B_cert_conflicted_RS"":5,""B_cert_quite_certain"":4,""B_cert_reservations_RS"":4}",byst_scenario_slow,"[3,0,2,1]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,B_cert_far_from_alternative,3,22,I think it is about test people's moral standard and no,FALSE,b,bystander
34673,survey-likert,18,27,343968,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""B_cert_far_from_alternative"":3,""B_cert_conflicted_RS"":5,""B_cert_quite_certain"":4,""B_cert_reservations_RS"":4}",byst_scenario_slow,"[3,0,2,1]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,B_cert_reservations_RS,4,22,I think it is about test people's moral standard and no,FALSE,b,bystander
42752,survey-likert,19,28,386722,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""b_imp_calm_contained_RS"":3,""b_imp_upset_acted_without_thinking"":3}",byst_scenario_slow,"[0,1]",byst_emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,b_imp_calm_contained_RS,3,22,I think it is about test people's moral standard and no,FALSE,b,bystander
42752,survey-likert,19,29,386722,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""b_imp_calm_contained_RS"":3,""b_imp_upset_acted_without_thinking"":3}",byst_scenario_slow,"[0,1]",byst_emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,b_imp_upset_acted_without_thinking,3,22,I think it is about test people's moral standard and no,FALSE,b,bystander
67688,survey-likert,22,30,468327,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""ma_some_actions_wrong"":6,""ma_character_reflective"":6,""ma_gut_feelings"":4,""ma_think_through"":4,""ma_outcomes_matter"":4}",byst_scenario_slow,"[3,4,0,1,2]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,ma_gut_feelings,4,22,I think it is about test people's moral standard and no,FALSE,NA,NA
67688,survey-likert,22,31,468327,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""ma_some_actions_wrong"":6,""ma_character_reflective"":6,""ma_gut_feelings"":4,""ma_think_through"":4,""ma_outcomes_matter"":4}",byst_scenario_slow,"[3,4,0,1,2]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,ma_character_reflective,6,22,I think it is about test people's moral standard and no,FALSE,NA,NA
67688,survey-likert,22,32,468327,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""ma_some_actions_wrong"":6,""ma_character_reflective"":6,""ma_gut_feelings"":4,""ma_think_through"":4,""ma_outcomes_matter"":4}",byst_scenario_slow,"[3,4,0,1,2]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,ma_outcomes_matter,4,22,I think it is about test people's moral standard and no,FALSE,NA,NA
67688,survey-likert,22,33,468327,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""ma_some_actions_wrong"":6,""ma_character_reflective"":6,""ma_gut_feelings"":4,""ma_think_through"":4,""ma_outcomes_matter"":4}",byst_scenario_slow,"[3,4,0,1,2]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,ma_some_actions_wrong,6,22,I think it is about test people's moral standard and no,FALSE,NA,NA
67688,survey-likert,22,34,468327,puelnokvxox,slow,immoral,cub,22,male,NA,NA,"{""ma_some_actions_wrong"":6,""ma_character_reflective"":6,""ma_gut_feelings"":4,""ma_think_through"":4,""ma_outcomes_matter"":4}",byst_scenario_slow,"[3,4,0,1,2]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/puelnokvxox_1772142203848.csv,ma_think_through,4,22,I think it is about test people's moral standard and no,FALSE,NA,NA
10196,survey-likert,6,1,71531,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""j_manipulation_check"":5,""n_manipulation_check"":1}",immoral_stimulus_1,"[0,1]",manipulation_check,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,j_manipulation_check,5,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,j,fast
10196,survey-likert,6,2,71531,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""j_manipulation_check"":5,""n_manipulation_check"":1}",immoral_stimulus_1,"[0,1]",manipulation_check,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,n_manipulation_check,1,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,n,slow
19048,survey-likert,7,3,90582,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""n_standards_eval"":2,""j_standards_eval"":0}",immoral_stimulus_1,"[1,0]",standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,n_standards_eval,2,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,n,slow
19048,survey-likert,7,4,90582,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""n_standards_eval"":2,""j_standards_eval"":0}",immoral_stimulus_1,"[1,0]",standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,j_standards_eval,0,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,j,fast
12280,survey-likert,8,5,102865,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""n_principles_eval"":2,""j_principles_eval"":1}",immoral_stimulus_1,"[1,0]",principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,n_principles_eval,2,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,n,slow
12280,survey-likert,8,6,102865,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""n_principles_eval"":2,""j_principles_eval"":1}",immoral_stimulus_1,"[1,0]",principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,j_principles_eval,1,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,j,fast
10597,survey-likert,9,7,113465,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""n_deepness_eval"":4,""j_deepness_eval"":3}",immoral_stimulus_1,"[1,0]",depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,n_deepness_eval,4,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,n,slow
10597,survey-likert,9,8,113465,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""n_deepness_eval"":4,""j_deepness_eval"":3}",immoral_stimulus_1,"[1,0]",depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,j_deepness_eval,3,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,j,fast
16314,survey-likert,10,9,129783,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""j_cert_conflicted_RS"":2,""n_cert_conflicted_RS"":5,""j_cert_reservations_RS"":2,""n_cert_reservations_RS"":5}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,j_cert_conflicted_RS,2,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,j,fast
16314,survey-likert,10,10,129783,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""j_cert_conflicted_RS"":2,""n_cert_conflicted_RS"":5,""j_cert_reservations_RS"":2,""n_cert_reservations_RS"":5}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,n_cert_conflicted_RS,5,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,n,slow
16314,survey-likert,10,11,129783,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""j_cert_conflicted_RS"":2,""n_cert_conflicted_RS"":5,""j_cert_reservations_RS"":2,""n_cert_reservations_RS"":5}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,j_cert_reservations_RS,2,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,j,fast
16314,survey-likert,10,12,129783,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""j_cert_conflicted_RS"":2,""n_cert_conflicted_RS"":5,""j_cert_reservations_RS"":2,""n_cert_reservations_RS"":5}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,n_cert_reservations_RS,5,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,n,slow
12214,survey-likert,11,13,141999,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""j_cert_quite_certain"":1,""n_cert_quite_certain"":4,""j_cert_far_from_alternative"":3,""n_cert_far_from_alternative"":3}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,j_cert_quite_certain,1,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,j,fast
12214,survey-likert,11,14,141999,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""j_cert_quite_certain"":1,""n_cert_quite_certain"":4,""j_cert_far_from_alternative"":3,""n_cert_far_from_alternative"":3}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,n_cert_quite_certain,4,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,n,slow
12214,survey-likert,11,15,141999,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""j_cert_quite_certain"":1,""n_cert_quite_certain"":4,""j_cert_far_from_alternative"":3,""n_cert_far_from_alternative"":3}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,j_cert_far_from_alternative,3,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,j,fast
12214,survey-likert,11,16,141999,pvnnq4wcjrt,slow,immoral,alpaca,23,male,NA,NA,"{""j_cert_quite_certain"":1,""n_cert_quite_certain"":4,""j_cert_far_from_alternative"":3,""n_cert_far_from_alternative"":3}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pvnnq4wcjrt_1772140504753.csv,n_cert_far_from_alternative,3,23,"moral right or wrong depending on how quickly we respond to things, instinctively making a decision, whether it is right or wrong",FALSE,n,slow
